Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.60000000e-07
Record Length,6250
Zero Index,680.25000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-8.84000000e-06,8.31250000e-04
-8.68000000e-06,8.23437500e-04
-8.52000000e-06,1.21093750e-03
-8.36000000e-06,1.01406250e-03
-8.20000000e-06,3.73437500e-04
-8.04000000e-06,1.33906250e-03
-7.88000000e-06,2.00468750e-03
-7.72000000e-06,4.21875000e-04
-7.56000000e-06,7.48437500e-04
-7.40000000e-06,1.64218750e-03
-7.24000000e-06,3.79687500e-04
-7.08000000e-06,7.54687500e-04
-6.92000000e-06,1.59687500e-03
-6.76000000e-06,1.40156250e-03
-6.60000000e-06,8.39062500e-04
-6.44000000e-06,1.00000000e-03
-6.28000000e-06,1.46875000e-03
-6.12000000e-06,7.48437500e-04
-5.96000000e-06,3.43750000e-04
-5.80000000e-06,1.02031250e-03
-5.64000000e-06,1.19218750e-03
-5.48000000e-06,1.43906250e-03
-5.32000000e-06,1.52343750e-03
-5.16000000e-06,3.81250000e-04
-5.00000000e-06,8.64062500e-04
-4.84000000e-06,1.15468750e-03
-4.68000000e-06,5.21875000e-04
-4.52000000e-06,7.00000000e-04
-4.36000000e-06,1.77031250e-03
-4.20000000e-06,8.17187500e-04
-4.04000000e-06,5.25000000e-04
-3.88000000e-06,1.51250000e-03
-3.72000000e-06,6.29687500e-04
-3.56000000e-06,6.40625000e-04
-3.40000000e-06,1.05625000e-03
-3.24000000e-06,1.35156250e-03
-3.08000000e-06,7.93750000e-04
-2.92000000e-06,8.79687500e-04
-2.76000000e-06,1.06562500e-03
-2.60000000e-06,1.33750000e-03
-2.44000000e-06,4.23437500e-04
-2.28000000e-06,5.60937500e-04
-2.12000000e-06,1.05468750e-03
-1.96000000e-06,1.32187500e-03
-1.80000000e-06,1.56406250e-03
-1.64000000e-06,9.06250000e-04
-1.48000000e-06,5.90625000e-04
-1.32000000e-06,1.05937500e-03
-1.16000000e-06,1.17968750e-03
-1.00000000e-06,3.50000000e-04
-8.40000000e-07,9.23437500e-04
-6.80000000e-07,1.86875000e-03
-5.20000000e-07,5.51562500e-04
-3.60000000e-07,4.76562500e-04
-2.00000000e-07,1.50781250e-03
-4.00000000e-08,6.42187500e-04
1.20000000e-07,5.03125000e-04
2.80000000e-07,8.24312500e-02
4.40000000e-07,inf
6.00000000e-07,9.11968750e-02
7.60000000e-07,9.11968750e-02
9.20000000e-07,9.11968750e-02
1.08000000e-06,9.11937500e-02
1.24000000e-06,9.11937500e-02
1.40000000e-06,inf
1.56000000e-06,9.11937500e-02
