Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.00000000e-08
Record Length,2500
Zero Index,271.50000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
3.38800000e-05,1.62343750e-02
3.39600000e-05,1.57812500e-02
3.40400000e-05,1.64609375e-02
3.41200000e-05,1.70625000e-02
3.42000000e-05,1.71875000e-02
3.42800000e-05,1.67265625e-02
3.43600000e-05,1.58515625e-02
3.44400000e-05,1.55312500e-02
3.45200000e-05,1.59687500e-02
3.46000000e-05,1.65625000e-02
3.46800000e-05,1.71250000e-02
3.47600000e-05,1.70781250e-02
3.48400000e-05,1.63671875e-02
3.49200000e-05,1.57031250e-02
3.50000000e-05,1.56093750e-02
3.50800000e-05,1.57187500e-02
3.51600000e-05,1.62265625e-02
3.52400000e-05,1.66406250e-02
3.53200000e-05,1.63750000e-02
3.54000000e-05,1.56796875e-02
3.54800000e-05,1.54218750e-02
3.55600000e-05,1.53671875e-02
3.56400000e-05,1.54375000e-02
3.57200000e-05,1.57187500e-02
3.58000000e-05,1.58359375e-02
3.58800000e-05,1.57812500e-02
3.59600000e-05,1.56171875e-02
3.60400000e-05,1.58906250e-02
3.61200000e-05,1.63359375e-02
3.62000000e-05,1.61484375e-02
3.62800000e-05,1.54843750e-02
3.63600000e-05,1.49843750e-02
3.64400000e-05,1.47578125e-02
3.65200000e-05,1.52890625e-02
